"Title","ID","Created Date","Updated Date","Owner","Name","Business Directory (Item)","Category","Description","Website","Phone","Email","Business Owner","Address","Verified","Business Directory (All)","(Resources)","(Restaurants & Bars)","(Hair, Beauty & Wellness)","(Mental Health)","(Work & Event Spaces)","(Art, Photography & Planning)","(Music & Culture)","(Online Goods & Products)","(Online Clothing & Accessories)","(Sports & Entertainment)","(Legal & Consulting)","(Automotive)","(Cleaning & Maintenance)","(Health & Life Care, Education)","(Shopping)","(Catering, Snacks & Drinks)","Commerce","Is this a Black Owned Business?","Select an option","Tags","Publish Date","Unpublish Date","Status"
,"066f9ab5-6038-4db0-baf4-ef8566cb9d3d",2023-12-12T07:05:58Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Angel Feather’s Boutique","/business-directory/angel-feather%E2%80%99s-boutique","[""Retail & Shopping""]","Fashion for those outside the box.","https://bit.ly/3uMBTrQ",,"angelfeathersboutique@gmail.com","Angel Washington","NA","12/13/2020","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"06add09e-2edc-45bf-ac4e-d3eef6e8a785",2023-12-12T07:06:00Z,2026-01-26T23:17:09Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Jamaican Fair Trade","/business-directory/jamaican-fair-trade","[""Food & Drink""]","100% Blue Mountain Coffee to the Midwest.","https://bit.ly/3fi0ez9",4142544206,"dbent@jamaicanfairtrade.com","Dave Bent","NA","3/29/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"07085b35-8f74-4cee-a825-c0e4efe3350b",2023-12-12T07:06:02Z,2026-01-26T23:11:01Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","ROCS Software ","/business-directory/rocs-software-","[""Professional & Businesses Services""]","ROCS SOFTWARE facilitates social impact by  putting the latest user-friendly technologies in the hands of the people. ","https://bit.ly/37fCcS1",,"NA","Dr. Robert “Biko” Baker","1037 W McKinley Suite 318, Milwaukee, WI 53210","7/25/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"075ce06f-9fec-4989-aa99-974d4f6591ac",2026-01-26T23:03:06Z,2026-01-26T23:04:13Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Uplifting Mansion","/business-directory/uplifting-mansion","[""Nonprofits"",""Event Venues & Working Spaces""]","Our beautifully restored historic building offers a blend of classic elegance and modern comfort, perfect for a variety of gatherings.
At Uplifting Mansion, we offer a unique, multi-functional space spread across four distinct floors.
Our top floor features a exquisite 2-bedroom Residence, furnished in mid-century modern style, available for overnight rentals.

Below that, our Co-Lab houses the Uplifting Impact Global headquarters and provides rentable desks for social entrepreneurs, complete with access to our office hours.

Our Gathering Space boasts three versatile areas perfect for weddings, corporate gatherings, and community events.

Finally, our Garden Level is dedicated to corporate offices for professional service businesses owned by Social entrepreneurs, fostering diversity and inclusion in our local business community.

Each floor of Uplifting Mansion is designed to serve a unique purpose, creating a vibrant ecosystem of living, working, collaborating, and celebrating.","www.upliftingmansion.com",6315332662,"ds@deannasingh.com","Deanna Singh","4455 Acre View Court",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,,2026-01-26T23:03:06Z,"DRAFT"
,"0799697c-e566-4ef7-b0c7-838d8e0039d5",2023-12-12T07:05:58Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Adullam Outreach ","/business-directory/adullam-outreach-","[""Nonprofits""]","We are a modern-day, culturally-relevant version of the book of Acts church, meeting together regularly to share life, grow in our faith, and be a unified church family.","https://bit.ly/3kRO04M",4148565662,"info@adullamoutreach.com","NA","3033 N. 30th Street Milwaukee, WI 53210","3/25/2022","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"07b025ef-dfeb-4801-95ec-76c155509766",2023-12-12T07:06:01Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Kujichagulia Producers Cooperative","/business-directory/kujichagulia-producers-cooperative","[""Retail & Shopping""]","We are a collective of entrepreneurs, walking and living the definition of Kujichagulia- defining ourselves, speaking for ourselves, and creating for ourselves.","https://bit.ly/2SQQvs8",4146870122,"venicewb@gmail.com",,"3536 W Fond Du Lac Ave, Milwaukee, WI 53216","12/17/2020","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"07b07981-0b25-4cbb-b9f8-2004e5080c0e",2023-12-12T07:05:58Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Anointed Cleaners","/business-directory/anointed-cleaners","[""Home, Cleaning & Maintenance""]","We are a full service construction cleaning service contractor. We provide final cleaning, progress cleaning, rough cleaning and in/out glass cleaning.","https://bit.ly/3TmYzvC",2628253347,"vtatum@acsserviceswi.com","Valerie Tat"," 10437 W. Innovation Dr. #B6B",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"0830445c-f612-4a7f-813c-8f508d117a82",2023-12-12T07:06:02Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","RBJ Community Consulting","/business-directory/rbj-community-consulting","[""Professional & Businesses Services""]","RBJ Community Consulting is consulting for non-profit agencies & social entrepreneurs. We're dedicated to sharpening your organization’s strengths, assisting in fostering a more collaborative work environment, and deepening your ties to the community.","https://bit.ly/2YbcnBG",,"rbjcommunity@gmail.com","Rashidah","NA","10/1/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"0845b678-6516-4427-b319-264fc3395155",2023-12-12T07:05:59Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Black Lens MKE ","/business-directory/black-lens-mke-","[""Nonprofits""]","The Milwaukee Film Festival’s Black Lens Program’s mission is to feature fiction and documentary films from both emerging and established African-American filmmakers.","https://bit.ly/3uZazqc",4147551965,"geraud@mkefilm.org","NA","NA","3/25/2022","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"088caba5-4e6b-4648-aa78-94d7b292b209",2023-12-12T07:05:59Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Blue Willow Counseling & Consulting","/business-directory/blue-willow-counseling-%26-consulting","[""Health, Wellness & Care""]","Comfortable and relaxing counseling services.

","https://bit.ly/3ffogeh",4143759807,"NA",,"11414 W. Park Place Suite 202 Milwaukee, WI 53224","11/22/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"08918730-00ee-408b-b42d-3cc5a7a49440",2023-12-12T07:06:03Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Wall Street Stock Bar","/business-directory/wall-street-stock-bar","[""Food & Drink""]","A taste of New York right here in the Midwest. WSSB is dedicated to assisting the culture on becoming financially empowered through, the knowledge of ownership and investing. So have a drink, network, and learn!!! All the wonders this stunning structure provides when you finally see it in person, it is the service within that really makes the Wall Street Stock Bar so extraordinary. A unique entertainment experience awaits.","https://bit.ly/3GBQwDq",2623739094,"wallstreetbar219@gmail.com","Charese A Gardner","219 S 2nd Street, Milwaukee, WI 53204","2/10/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/","FALSE",,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"091e4500-19a6-4ec9-b4f2-797b100581df",2023-12-12T07:05:59Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Bado Buna","/business-directory/bado-buna","[""Retail & Shopping""]","High quality candles.","https://bit.ly/3tMs7EX",4144098755,"NA",,"NA","11/12/2020","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"094723f7-a861-4918-9129-f061e08a8e9a",2023-12-12T07:06:02Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Revitalize Body Shop","/business-directory/revitalize-body-shop","[""Hair, Beauty & Grooming""]","Yoni steaming to detoxify and tone the womb, as well as natural herbal products.","https://bit.ly/2R9Lr1H",4147365447,"revitalizedbodyshop@gmail.com","Rahshenia Patrick","8048 N 76th St. Milwaukee, WI 53223","12/14/2021","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"095fccdd-2ffe-4186-a440-0e886fa8ea7c",2023-12-12T07:05:59Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","BC Modern","/business-directory/bc-modern","[""Retail & Shopping""]","Auction house for Mid Century Modern and eclectic furniture and antiques.","https://bit.ly/3hm7EEh",4147373745,,,"900 South 5th Street, Milwaukee, WI, USA",,"/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"0aeceb8f-e2ea-4eca-9423-68fc12da07df",2023-12-12T07:05:59Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","Classic Shoppe","/business-directory/classic-shoppe","[""Retail & Shopping""]","“Classic” branded and graphic apparel, with shirts, hoodies, hats and more.","https://bit.ly/3bsO7hL",,"shoppeclassic@gmail.com",,"NA","11/2/2020","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
,"0afb0d8b-fb4f-4040-a374-7f1ed23ae5da",2023-12-12T07:06:02Z,2026-01-26T23:00:31Z,"9f0f22e4-5f8a-4846-b451-0a79439e7b1a","R & Z Urban Art Gallery","/business-directory/r-%26-z-urban-art-gallery","[""Music, Entertainment & Culture""]","Art gallery featuring creative and provoking art from local artists.","https://bit.ly/3y7h8sW",4147631686,"NA",,"823 W NATIONAL Milwaukee, WI 53204","12/21/2020","/business-directory/","/copy-of-business-directory-1/","/copy-2-of-business-directory-1/","/copy-3-of-business-directory-1/","/copy-3-of-business-directory-1-1/","/copy-5-of-business-directory-1-1/","/copy-3-of-business-directory-1-2/","/copy-4-of-business-directory-1-2/","/copy-5-of-business-directory-1-2/","/copy-6-of-business-directory-1-2/","/copy-8-of-business-directory-1-2/","/copy-9-of-business-directory-1-2/","/copy-11-of-business-directory-1-2/","/copy-12-of-business-directory-1-2/","/copy-13-of-business-directory-1-2/","/copy-12-of-business-directory-1-2-1/","/copy-2-of-business-directory-1-1/",,,,,2026-01-26T21:33:18Z,,"PUBLISHED"
